channel;DateKey;DiscountAmount;DiscountQuantity;Product_ID;PromotionKey;ReturnAmount;ReturnQuantity;SalesAmount;SalesKey;SalesQuantity;StoreKey;TotalCost;UnitCost;UnitPrice
1;07/01/2011 0:00;6,8;2;1304;2;0;0;605,2;11406;9;177;281,43;31,27;68
1;07/01/2011 0:00;0;0;1304;10;0;0;544;11407;8;215;250,16;31,27;68
1;07/01/2011 0:00;6,8;2;1305;2;0;0;605,2;11408;9;40;281,43;31,27;68
1;07/01/2011 0:00;13,6;4;1305;2;0;0;598,4;11409;9;101;281,43;31,27;68
1;07/01/2011 0:00;40,8;3;1305;10;0;0;503,2;11410;8;218;250,16;31,27;68
1;07/01/2011 0:00;3,4;1;1306;2;0;0;608,6;11411;9;141;281,43;31,27;68
1;07/01/2011 0:00;10,2;3;1306;2;0;0;601,8;11412;9;171;281,43;31,27;68
1;07/01/2011 0:00;0;0;1308;2;28;1;112;11413;4;132;57,12;14,28;28
1;07/01/2011 0:00;4,2;3;1308;2;0;0;107,8;11414;4;194;57,12;14,28;28
1;07/01/2011 0:00;16,8;3;1308;10;28;1;95,2;11415;4;212;57,12;14,28;28
1;07/01/2011 0:00;11,2;2;1308;10;0;0;100,8;11416;4;237;57,12;14,28;28
1;07/01/2011 0:00;5,6;4;1309;2;0;0;106,4;11417;4;38;57,12;14,28;28
1;07/01/2011 0:00;4,2;3;1310;2;28;1;107,8;11418;4;78;57,12;14,28;28
1;07/01/2011 0:00;4,2;3;1310;2;0;0;107,8;11419;4;96;57,12;14,28;28
1;07/01/2011 0:00;0;0;1310;10;0;0;112;11420;4;221;57,12;14,28;28
1;07/01/2011 0:00;1,998;4;1316;2;0;0;37,962;11421;4;79;20,36;5,09;9,99
1;07/01/2011 0:00;1,998;4;1316;2;0;0;37,962;11422;4;175;20,36;5,09;9,99
1;07/01/2011 0:00;7,992;4;1316;10;0;0;31,968;11423;4;230;20,36;5,09;9,99
1;07/01/2011 0:00;0;0;1317;2;0;0;51,96;11424;4;42;26,48;6,62;12,99
1;07/01/2011 0:00;1,299;2;1317;2;0;0;50,661;11425;4;54;26,48;6,62;12,99
1;07/01/2011 0:00;0,6495;1;1317;2;0;0;51,3105;11426;4;131;26,48;6,62;12,99
1;07/01/2011 0:00;3,897;2;1317;5;0;0;74,043;11427;6;302;39,72;6,62;12,99
1;07/01/2011 0:00;7,6455;3;1318;5;0;0;94,2945;11428;6;252;51,96;8,66;16,99
1;07/01/2011 0:00;3,4485;3;1319;2;0;0;203,4615;11429;9;11;95,13;10,57;22,99
1;07/01/2011 0:00;4,598;4;1319;2;0;0;202,312;11430;9;91;95,13;10,57;22,99
1;07/01/2011 0:00;0;0;1320;10;0;0;215,92;11431;8;238;99,28;12,41;26,99
1;07/01/2011 0:00;2,899;2;1321;2;0;0;258,011;11432;9;59;119,97;13,33;28,99
1;07/01/2011 0:00;5,3985;3;1323;2;0;0;318,5115;11433;9;96;148,95;16,55;35,99
1;07/01/2011 0:00;7,198;4;1323;2;35,99;1;316,712;11434;9;125;132,4;16,55;35,99
1;07/01/2011 0:00;7,798;4;1324;2;38,99;1;343,112;11435;9;91;143,44;17,93;38,99
1;07/01/2011 0:00;3,899;2;1324;2;38,99;1;347,011;11436;9;131;143,44;17,93;38,99
1;07/01/2011 0:00;23,394;3;1324;10;0;0;288,526;11437;8;204;143,44;17,93;38,99
1;07/01/2011 0:00;3,999;2;1325;2;39,99;1;355,911;11438;9;92;147,12;18,39;39,99
1;07/01/2011 0:00;1,9995;1;1325;2;0;0;357,9105;11439;9;153;165,51;18,39;39,99
1;07/01/2011 0:00;15,996;2;1325;10;0;0;303,924;11440;8;239;147,12;18,39;39,99
1;07/01/2011 0:00;0;0;1327;2;0;0;422,91;11441;9;93;140,13;15,57;46,99
1;07/01/2011 0:00;9,398;1;1327;10;0;0;366,522;11442;8;233;124,56;15,57;46,99
1;07/01/2011 0:00;2,5485;3;1329;2;0;0;150,3615;11443;9;83;70,29;7,81;16,99
1;07/01/2011 0:00;2,5485;3;1329;2;0;0;150,3615;11444;9;194;70,29;7,81;16,99
1;07/01/2011 0:00;4,3485;3;1332;2;0;0;256,5615;11445;9;91;119,97;13,33;28,99
1;07/01/2011 0:00;10,797;2;1334;5;35,99;1;457,073;11446;13;298;198,6;16,55;35,99
1;07/01/2011 0:00;7,198;1;1334;10;0;0;280,722;11447;8;205;132,4;16,55;35,99
1;07/01/2011 0:00;21,594;3;1334;10;0;0;266,326;11448;8;221;132,4;16,55;35,99
1;07/01/2011 0:00;28,792;4;1334;10;35,99;1;259,128;11449;8;232;115,85;16,55;35,99
1;07/01/2011 0:00;28,792;4;1334;10;0;0;259,128;11450;8;239;132,4;16,55;35,99
1;07/01/2011 0:00;28,792;4;1334;10;0;0;259,128;11451;8;246;132,4;16,55;35,99
1;07/01/2011 0:00;8,762;4;1336;2;0;0;385,528;11452;9;76;181,35;20,15;43,81
1;07/01/2011 0:00;4,381;2;1336;2;43,81;1;389,909;11453;9;139;161,2;20,15;43,81
1;07/01/2011 0:00;6,5715;1;1336;5;0;0;562,9585;11454;13;294;261,95;20,15;43,81
1;07/01/2011 0:00;3,599;2;1339;2;0;0;320,311;11455;9;131;148,95;16,55;35,99
1;07/01/2011 0:00;5,3985;1;1339;5;0;0;462,4715;11456;13;251;215,15;16,55;35,99
1;07/01/2011 0:00;2,838;4;1340;2;0;0;53,922;11457;4;146;28,92;7,23;14,19
1;07/01/2011 0:00;2,1285;3;1340;2;0;0;54,6315;11458;4;153;28,92;7,23;14,19
1;07/01/2011 0:00;2,1285;1;1340;5;14,19;1;83,0115;11459;6;255;43,38;7,23;14,19
1;07/01/2011 0:00;6,3855;3;1340;5;0;0;78,7545;11460;6;292;43,38;7,23;14,19
1;07/01/2011 0:00;8,514;3;1340;10;0;0;48,246;11461;4;210;28,92;7,23;14,19
1;07/01/2011 0:00;11,352;4;1340;10;0;0;45,408;11462;4;263;28,92;7,23;14,19
1;07/01/2011 0:00;4,2;2;1342;2;0;0;373,8;11463;9;96;125,28;13,92;42
1;07/01/2011 0:00;8,4;4;1342;2;42;1;369,6;11464;9;104;111,36;13,92;42
1;07/01/2011 0:00;2,1;1;1342;2;0;0;375,9;11465;9;112;125,28;13,92;42
1;07/01/2011 0:00;2,1;1;1342;2;0;0;375,9;11466;9;119;125,28;13,92;42
1;07/01/2011 0:00;0;0;1342;5;0;0;546;11467;13;251;180,96;13,92;42
1;07/01/2011 0:00;9,6;4;1344;5;0;0;86,4;11468;6;281;48,96;8,16;16
1;07/01/2011 0:00;9,6;3;1344;10;0;0;54,4;11469;4;241;32,64;8,16;16
1;07/01/2011 0:00;0;0;1345;2;0;0;198;11470;9;143;91,08;10,12;22
1;07/01/2011 0:00;0;0;1347;5;0;0;273;11471;13;298;125,58;9,66;21
1;07/01/2011 0:00;4,598;4;1348;2;0;0;202,312;11472;9;27;95,13;10,57;22,99
1;07/01/2011 0:00;1,1495;1;1348;2;0;0;205,7605;11473;9;190;95,13;10,57;22,99
1;07/01/2011 0:00;13,794;3;1348;10;0;0;170,126;11474;8;233;84,56;10,57;22,99
1;07/01/2011 0:00;1,4985;3;1349;2;0;0;38,4615;11475;4;43;20,36;5,09;9,99
1;07/01/2011 0:00;2,598;4;1350;2;0;0;49,362;11476;4;143;26,48;6,62;12,99
1;07/01/2011 0:00;2,598;4;1350;2;0;0;49,362;11477;4;195;26,48;6,62;12,99
1;07/01/2011 0:00;0;0;1351;2;0;0;67,96;11478;4;44;34,64;8,66;16,99
1;07/01/2011 0:00;0;0;1351;2;0;0;67,96;11479;4;83;34,64;8,66;16,99
1;07/01/2011 0:00;0;0;1351;10;0;0;67,96;11480;4;211;34,64;8,66;16,99
1;07/01/2011 0:00;3,4485;3;1352;2;0;0;203,4615;11481;9;82;95,13;10,57;22,99
1;07/01/2011 0:00;2,299;2;1352;2;0;0;204,611;11482;9;164;95,13;10,57;22,99
1;07/01/2011 0:00;6,897;2;1352;5;22,99;1;291,973;11483;13;269;126,84;10,57;22,99
1;07/01/2011 0:00;2,699;2;1353;2;0;0;240,211;11484;9;39;111,69;12,41;26,99
1;07/01/2011 0:00;1,4495;1;1354;2;0;0;259,4605;11485;9;122;119,97;13,33;28,99
1;07/01/2011 0:00;2,899;2;1354;2;0;0;258,011;11486;9;135;119,97;13,33;28,99
1;07/01/2011 0:00;17,394;3;1354;10;0;0;214,526;11487;8;236;106,64;13,33;28,99
1;07/01/2011 0:00;5,8485;3;1357;2;0;0;345,0615;11488;9;15;161,37;17,93;38,99
1;07/01/2011 0:00;1,9995;1;1358;2;0;0;357,9105;11489;9;152;165,51;18,39;39,99
1;07/01/2011 0:00;4,699;2;1360;2;0;0;418,211;11490;9;115;140,13;15,57;46,99
1;07/01/2011 0:00;0;0;1361;10;0;0;399,92;11491;8;218;132,48;16,56;49,99
1;07/01/2011 0:00;2,5485;3;1362;2;0;0;150,3615;11492;9;43;70,29;7,81;16,99
1;07/01/2011 0:00;0;0;1363;2;0;0;206,91;11493;9;128;95,13;10,57;22,99
1;07/01/2011 0:00;18,392;4;1363;10;0;0;165,528;11494;8;207;84,56;10,57;22,99
1;07/01/2011 0:00;0;0;1365;2;0;0;260,91;11495;9;100;119,97;13,33;28,99
1;07/01/2011 0:00;5,798;1;1365;10;28,99;1;226,122;11496;8;209;93,31;13,33;28,99
1;07/01/2011 0:00;1,7995;1;1367;2;0;0;322,1105;11497;9;4;148,95;16,55;35,99
1;07/01/2011 0:00;0;0;1367;2;35,99;1;323,91;11498;9;115;132,4;16,55;35,99
1;07/01/2011 0:00;8,762;1;1369;10;0;0;341,718;11499;8;250;161,2;20,15;43,81
1;07/01/2011 0:00;0;0;1372;2;0;0;323,91;11500;9;94;148,95;16,55;35,99
1;07/01/2011 0:00;1,419;2;1373;2;0;0;55,341;11501;4;41;28,92;7,23;14,19
1;07/01/2011 0:00;0,7095;1;1373;2;0;0;56,0505;11502;4;75;28,92;7,23;14,19
1;07/01/2011 0:00;0;0;1373;2;0;0;56,76;11503;4;135;28,92;7,23;14,19
1;07/01/2011 0:00;2,1285;3;1373;2;0;0;54,6315;11504;4;177;28,92;7,23;14,19
1;07/01/2011 0:00;0;0;1373;5;0;0;85,14;11505;6;257;43,38;7,23;14,19
1;07/01/2011 0:00;0;0;1373;10;0;0;56,76;11506;4;213;28,92;7,23;14,19
1;07/01/2011 0:00;2,4;3;1377;2;0;0;61,6;11507;4;197;32,64;8,16;16
1;07/01/2011 0:00;3,3;3;1378;2;0;0;194,7;11508;9;128;91,08;10,12;22
1;07/01/2011 0:00;4,4;1;1378;10;0;0;171,6;11509;8;212;80,96;10,12;22
1;07/01/2011 0:00;4,6;4;1379;2;0;0;202,4;11510;9;11;95,22;10,58;23
1;07/01/2011 0:00;3,45;3;1379;2;0;0;203,55;11511;9;87;95,22;10,58;23
1;07/01/2011 0:00;2,3;2;1379;2;0;0;204,7;11512;9;110;95,22;10,58;23
1;07/01/2011 0:00;1,15;1;1379;2;0;0;205,85;11513;9;186;95,22;10,58;23
1;07/01/2011 0:00;0;0;1379;2;0;0;207;11514;9;287;95,22;10,58;23
1;07/01/2011 0:00;23;5;1379;10;0;0;345;11515;16;205;169,28;10,58;23
1;07/01/2011 0:00;3,15;3;1380;2;0;0;185,85;11516;9;82;86,94;9,66;21
1;07/01/2011 0:00;2,299;2;1381;2;0;0;204,611;11517;9;16;95,13;10,57;22,99
1;07/01/2011 0:00;1,1495;1;1381;2;0;0;205,7605;11518;9;67;95,13;10,57;22,99
1;07/01/2011 0:00;0;0;1381;10;0;0;183,92;11519;8;226;84,56;10,57;22,99
1;07/01/2011 0:00;0,4995;1;1382;2;0;0;39,4605;11520;4;13;20,36;5,09;9,99
1;07/01/2011 0:00;0,4995;1;1382;2;0;0;39,4605;11521;4;96;20,36;5,09;9,99
1;07/01/2011 0:00;1,998;4;1382;2;0;0;37,962;11522;4;147;20,36;5,09;9,99
1;07/01/2011 0:00;1,4985;3;1382;2;0;0;38,4615;11523;4;180;20,36;5,09;9,99
1;07/01/2011 0:00;7,992;4;1382;10;9,99;1;31,968;11524;4;219;20,36;5,09;9,99
1;07/01/2011 0:00;5,994;3;1382;10;0;0;33,966;11525;4;305;20,36;5,09;9,99
1;07/01/2011 0:00;1,699;2;1384;2;0;0;66,261;11526;4;51;34,64;8,66;16,99
1;07/01/2011 0:00;1,3495;1;1386;2;0;0;241,5605;11527;9;36;111,69;12,41;26,99
1;07/01/2011 0:00;0;0;1386;2;0;0;242,91;11528;9;93;111,69;12,41;26,99
1;07/01/2011 0:00;0;0;1386;2;0;0;242,91;11529;9;194;111,69;12,41;26,99
1;07/01/2011 0:00;11,596;2;1387;10;0;0;220,324;11530;8;232;106,64;13,33;28,99
1;07/01/2011 0:00;7,198;4;1389;2;0;0;316,712;11531;9;54;148,95;16,55;35,99
1;07/01/2011 0:00;28,792;4;1389;10;0;0;259,128;11532;8;241;132,4;16,55;35,99
1;07/01/2011 0:00;3,899;2;1390;2;0;0;347,011;11533;9;83;161,37;17,93;38,99
1;07/01/2011 0:00;7,798;4;1390;2;0;0;343,112;11534;9;95;161,37;17,93;38,99
1;07/01/2011 0:00;1,9995;1;1391;2;0;0;357,9105;11535;9;130;165,51;18,39;39,99
1;07/01/2011 0:00;1,9995;1;1391;2;0;0;357,9105;11536;9;197;165,51;18,39;39,99
1;07/01/2011 0:00;15,996;2;1391;10;0;0;303,924;11537;8;204;147,12;18,39;39,99
1;07/01/2011 0:00;9,398;4;1393;2;0;0;413,512;11538;9;7;140,13;15,57;46,99
1;07/01/2011 0:00;4,699;2;1393;2;46,99;1;418,211;11539;9;101;124,56;15,57;46,99
1;07/01/2011 0:00;4,999;2;1394;2;0;0;444,911;11540;9;7;149,04;16,56;49,99
1;07/01/2011 0:00;0;0;1394;2;0;0;449,91;11541;9;36;149,04;16,56;49,99
1;07/01/2011 0:00;1,699;2;1395;2;0;0;151,211;11542;9;10;70,29;7,81;16,99
1;07/01/2011 0:00;7,6455;3;1395;5;0;0;213,2245;11543;13;296;101,53;7,81;16,99
1;07/01/2011 0:00;3,4485;3;1396;2;0;0;203,4615;11544;9;58;95,13;10,57;22,99
1;07/01/2011 0:00;5,798;4;1398;2;0;0;255,112;11545;9;282;119,97;13,33;28,99
1;07/01/2011 0:00;8,697;2;1398;5;0;0;368,173;11546;13;265;173,29;13,33;28,99
1;07/01/2011 0:00;0;0;1400;2;0;0;323,91;11547;9;76;148,95;16,55;35,99
1;07/01/2011 0:00;4,381;2;1402;2;0;0;389,909;11548;9;33;181,35;20,15;43,81
1;07/01/2011 0:00;0;0;1402;2;0;0;394,29;11549;9;37;181,35;20,15;43,81
1;07/01/2011 0:00;8,762;4;1402;2;0;0;385,528;11550;9;123;181,35;20,15;43,81
1;07/01/2011 0:00;6,5715;3;1402;2;43,81;1;387,7185;11551;9;161;161,2;20,15;43,81
1;07/01/2011 0:00;17,524;2;1402;10;0;0;332,956;11552;8;246;161,2;20,15;43,81
1;07/01/2011 0:00;0;0;1405;2;0;0;323,91;11553;9;135;148,95;16,55;35,99
1;07/01/2011 0:00;28,792;4;1405;10;0;0;259,128;11554;8;205;132,4;16,55;35,99
1;07/01/2011 0:00;1,419;2;1406;2;14,19;1;55,341;11555;4;26;28,92;7,23;14,19
1;07/01/2011 0:00;0;0;1406;2;14,19;1;56,76;11556;4;152;28,92;7,23;14,19
1;07/01/2011 0:00;2,1285;3;1406;2;14,19;1;54,6315;11557;4;197;28,92;7,23;14,19
1;07/01/2011 0:00;8,514;3;1406;10;0;0;48,246;11558;4;207;28,92;7,23;14,19
1;07/01/2011 0:00;11,5;1;1410;2;0;0;2058,5;11559;9;112;951,93;105,77;230
1;07/01/2011 0:00;40,2;3;1411;2;0;0;2371,8;11560;9;92;1109,16;123,24;268
1;07/01/2011 0:00;40,2;3;1411;2;0;0;2371,8;11561;9;95;1109,16;123,24;268
1;07/01/2011 0:00;0;0;1411;2;0;0;2412;11562;9;122;1109,16;123,24;268
1;07/01/2011 0:00;43,35;3;1412;2;0;0;2557,65;11563;9;14;1196,1;132,9;289
1;07/01/2011 0:00;43,35;1;1412;5;0;0;3713,65;11564;13;276;1727,7;132,9;289
1;07/01/2011 0:00;130,05;3;1412;5;0;0;3626,95;11565;13;300;1727,7;132,9;289
1;07/01/2011 0:00;173,4;3;1412;10;0;0;2138,6;11566;8;214;1063,2;132,9;289
1;07/01/2011 0:00;231,2;4;1412;10;0;0;2080,8;11567;8;243;1063,2;132,9;289
1;07/01/2011 0:00;15;1;1415;2;0;0;2685;11568;9;162;1241,64;137,96;300
1;07/01/2011 0:00;60;4;1415;2;0;0;2640;11569;9;192;1241,64;137,96;300
1;07/01/2011 0:00;240;4;1415;10;0;0;2160;11570;8;249;1103,68;137,96;300
1;07/01/2011 0:00;92,4;2;1416;5;308;1;3911,6;11571;13;277;1699,68;141,64;308
1;07/01/2011 0:00;29,3;2;1418;2;0;0;2607,7;11572;9;15;1212,66;134,74;293
1;07/01/2011 0:00;0;0;1418;2;0;0;2637;11573;9;101;1212,66;134,74;293
1;07/01/2011 0:00;29,85;3;1420;2;0;0;766,15;11574;4;87;366,04;91,51;199
1;07/01/2011 0:00;79,6;2;1420;10;0;0;1114,4;11575;6;297;549,06;91,51;199
1;07/01/2011 0:00;29;2;1421;2;0;0;2581;11576;9;175;1200,24;133,36;290
1;07/01/2011 0:00;18,9;2;1423;2;189;1;737,1;11577;4;160;347,64;86,91;189
1;07/01/2011 0:00;37,8;4;1423;2;189;1;718,2;11578;4;191;347,64;86,91;189
1;07/01/2011 0:00;40;4;1424;2;0;0;760;11579;4;153;367,88;91,97;200
1;07/01/2011 0:00;40;4;1424;2;0;0;760;11580;4;291;367,88;91,97;200
1;07/01/2011 0:00;80;2;1424;10;0;0;720;11581;4;208;367,88;91,97;200
1;07/01/2011 0:00;53,6;4;1428;2;268;1;2358,4;11582;9;152;985,92;123,24;268
1;07/01/2011 0:00;160,8;4;1428;5;0;0;3323,2;11583;13;252;1602,12;123,24;268
1;07/01/2011 0:00;0;0;1429;2;0;0;2601;11584;9;24;1196,1;132,9;289
1;07/01/2011 0:00;43,35;3;1429;2;0;0;2557,65;11585;9;100;1196,1;132,9;289
1;07/01/2011 0:00;45;3;1432;2;0;0;2655;11586;9;24;1241,64;137,96;300
1;07/01/2011 0:00;92,4;2;1433;5;0;0;3911,6;11587;13;257;1841,32;141,64;308
1;07/01/2011 0:00;0;0;1433;10;0;0;2464;11588;8;241;1133,12;141,64;308
1;07/01/2011 0:00;0;0;1435;2;0;0;2637;11589;9;67;1212,66;134,74;293
1;07/01/2011 0:00;14,65;1;1435;2;0;0;5259,35;11590;18;95;2425,32;134,74;293
1;07/01/2011 0:00;9,95;1;1437;2;199;1;786,05;11591;4;92;366,04;91,51;199
1;07/01/2011 0:00;39,8;4;1437;2;0;0;756,2;11592;4;117;366,04;91,51;199
1;07/01/2011 0:00;19,9;2;1437;2;0;0;776,1;11593;4;187;366,04;91,51;199
1;07/01/2011 0:00;43,5;3;1438;2;0;0;2566,5;11594;9;7;1200,24;133,36;290
1;07/01/2011 0:00;90,3;2;1439;5;0;0;3822,7;11595;13;264;1799,46;138,42;301
1;07/01/2011 0:00;60,2;1;1439;10;0;0;2347,8;11596;8;213;1107,36;138,42;301
1;07/01/2011 0:00;34,5;3;1444;2;0;0;2035,5;11597;9;54;951,93;105,77;230
1;07/01/2011 0:00;0;0;1444;2;0;0;2070;11598;9;285;951,93;105,77;230
1;07/01/2011 0:00;0;0;1444;10;0;0;1840;11599;8;246;846,16;105,77;230
1;07/01/2011 0:00;40,2;3;1445;2;0;0;2371,8;11600;9;164;1109,16;123,24;268
1;07/01/2011 0:00;53,6;1;1445;10;0;0;2090,4;11601;8;212;985,92;123,24;268
1;07/01/2011 0:00;28,9;2;1446;2;289;1;2572,1;11602;9;140;1063,2;132,9;289
1;07/01/2011 0:00;45;3;1449;2;0;0;2655;11603;9;96;1241,64;137,96;300
1;07/01/2011 0:00;30,8;2;1450;2;0;0;2741,2;11604;9;195;1274,76;141,64;308
1;07/01/2011 0:00;184,8;3;1450;10;0;0;2279,2;11605;8;209;1133,12;141,64;308
1;07/01/2011 0:00;61,6;1;1450;10;0;0;2402,4;11606;8;214;1133,12;141,64;308
1;07/01/2011 0:00;29,3;2;1452;2;0;0;2607,7;11607;9;40;1212,66;134,74;293
1;07/01/2011 0:00;58,6;4;1452;2;0;0;2578,4;11608;9;80;1212,66;134,74;293
1;07/01/2011 0:00;43,95;3;1452;2;0;0;2593,05;11609;9;131;1212,66;134,74;293
1;07/01/2011 0:00;19,9;2;1454;2;0;0;776,1;11610;4;113;366,04;91,51;199
1;07/01/2011 0:00;39,8;4;1454;2;0;0;756,2;11611;4;134;366,04;91,51;199
1;07/01/2011 0:00;0;0;1454;10;0;0;796;11612;4;250;366,04;91,51;199
1;07/01/2011 0:00;14,5;1;1455;2;0;0;2595,5;11613;9;21;1200,24;133,36;290
1;07/01/2011 0:00;43,5;3;1455;2;0;0;2566,5;11614;9;183;1200,24;133,36;290
1;07/01/2011 0:00;58;4;1455;2;0;0;2552;11615;9;186;1200,24;133,36;290
1;07/01/2011 0:00;0;0;1455;10;0;0;2320;11616;8;219;1066,88;133,36;290
1;07/01/2011 0:00;30,1;2;1456;2;0;0;2678,9;11617;9;83;1245,78;138,42;301
1;07/01/2011 0:00;37,8;4;1457;2;0;0;718,2;11618;4;63;347,64;86,91;189
1;07/01/2011 0:00;30;3;1458;2;0;0;770;11619;4;21;367,88;91,97;200
1;07/01/2011 0:00;30;3;1458;2;0;0;770;11620;4;91;367,88;91,97;200
1;07/01/2011 0:00;0;0;1458;5;0;0;1200;11621;6;298;551,82;91,97;200
1;07/01/2011 0:00;135;3;1460;5;0;0;3765;11622;13;269;1793,48;137,96;300
1;07/01/2011 0:00;77;5;1461;2;0;0;5467;11623;18;153;2549,52;141,64;308
1;07/01/2011 0:00;15,4;1;1461;2;0;0;2756,6;11624;9;190;1274,76;141,64;308
1;07/01/2011 0:00;29,3;2;1463;2;0;0;2607,7;11625;9;88;1212,66;134,74;293
1;07/01/2011 0:00;19,9;2;1465;2;0;0;776,1;11626;4;164;366,04;91,51;199
1;07/01/2011 0:00;0;0;1465;2;0;0;796;11627;4;282;366,04;91,51;199
1;07/01/2011 0:00;0;0;1466;2;0;0;2610;11628;9;35;1200,24;133,36;290
1;07/01/2011 0:00;0;0;1466;10;290;1;2320;11629;8;219;933,52;133,36;290
1;07/01/2011 0:00;15,05;1;1467;2;0;0;2693,95;11630;9;91;1245,78;138,42;301
1;07/01/2011 0:00;60,2;1;1467;10;301;1;2347,8;11631;8;243;968,94;138,42;301
1;07/01/2011 0:00;180,6;3;1467;10;0;0;2227,4;11632;8;263;1107,36;138,42;301
1;07/01/2011 0:00;28,35;3;1468;2;189;1;727,65;11633;4;124;347,64;86,91;189
1;07/01/2011 0:00;28,35;3;1468;2;0;0;727,65;11634;4;130;347,64;86,91;189
1;07/01/2011 0:00;0;0;1469;2;0;0;800;11635;4;7;367,88;91,97;200
1;07/01/2011 0:00;10;1;1469;2;200;1;790;11636;4;184;367,88;91,97;200
1;07/01/2011 0:00;25,8;1;1470;10;0;0;490,2;11637;4;220;263,08;65,77;129
1;07/01/2011 0:00;0;0;1470;10;0;0;516;11638;4;233;263,08;65,77;129
1;07/01/2011 0:00;0;0;1474;2;0;0;1872;11639;9;53;860,85;95,65;208
1;07/01/2011 0:00;62,4;2;1474;5;0;0;2641,6;11640;13;256;1243,45;95,65;208
1;07/01/2011 0:00;60;4;1478;2;0;0;2640;11641;9;17;1241,64;137,96;300
1;07/01/2011 0:00;45;3;1478;2;0;0;2655;11642;9;49;1241,64;137,96;300
1;07/01/2011 0:00;0;0;1478;10;0;0;2400;11643;8;214;1103,68;137,96;300
1;07/01/2011 0:00;31;2;1479;2;0;0;2759;11644;9;16;1283,04;142,56;310
1;07/01/2011 0:00;31;2;1479;2;0;0;2759;11645;9;52;1283,04;142,56;310
1;07/01/2011 0:00;41,6;4;1484;2;0;0;1830,4;11646;9;24;860,85;95,65;208
1;07/01/2011 0:00;0;0;1484;2;0;0;1872;11647;9;94;860,85;95,65;208
1;07/01/2011 0:00;31,2;3;1484;2;0;0;1840,8;11648;9;115;860,85;95,65;208
1;07/01/2011 0:00;31,2;3;1484;2;208;1;1840,8;11649;9;160;765,2;95,65;208
1;07/01/2011 0:00;0;0;1484;10;0;0;1664;11650;8;235;765,2;95,65;208
1;07/01/2011 0:00;0;0;1485;2;0;0;2070;11651;9;59;951,93;105,77;230
1;07/01/2011 0:00;46;4;1485;2;0;0;2024;11652;9;101;951,93;105,77;230
1;07/01/2011 0:00;23;2;1485;2;0;0;2047;11653;9;116;951,93;105,77;230
1;07/01/2011 0:00;23;2;1485;2;0;0;2047;11654;9;135;951,93;105,77;230
1;07/01/2011 0:00;184;4;1485;10;0;0;1656;11655;8;248;846,16;105,77;230
1;07/01/2011 0:00;12,9;2;1490;2;0;0;503,1;11656;4;54;263,08;65,77;129
1;07/01/2011 0:00;6,45;1;1490;2;0;0;509,55;11657;4;193;263,08;65,77;129
1;07/01/2011 0:00;103,2;4;1490;10;0;0;412,8;11658;4;214;263,08;65,77;129
1;07/01/2011 0:00;10,4;1;1494;2;0;0;1861,6;11659;9;102;860,85;95,65;208
1;07/01/2011 0:00;10,4;1;1494;2;0;0;1861,6;11660;9;115;860,85;95,65;208
1;07/01/2011 0:00;10,4;1;1494;2;0;0;1861,6;11661;9;171;860,85;95,65;208
1;07/01/2011 0:00;34,5;3;1495;2;0;0;2035,5;11662;9;113;951,93;105,77;230
1;07/01/2011 0:00;34,5;3;1495;2;0;0;2035,5;11663;9;161;951,93;105,77;230
1;07/01/2011 0:00;0;0;1495;10;0;0;1840;11664;8;230;846,16;105,77;230
1;07/01/2011 0:00;240;4;1498;10;0;0;2160;11665;8;243;1103,68;137,96;300
1;07/01/2011 0:00;15,5;1;1499;2;0;0;2774,5;11666;9;94;1283,04;142,56;310
1;07/01/2011 0:00;93;2;1499;5;0;0;3937;11667;13;257;1853,28;142,56;310
1;07/01/2011 0:00;139,5;3;1499;5;0;0;3890,5;11668;13;298;1853,28;142,56;310
1;07/01/2011 0:00;248;4;1499;10;0;0;2232;11669;8;225;1140,48;142,56;310
1;07/01/2011 0:00;12,9;2;1500;2;0;0;503,1;11670;4;87;263,08;65,77;129
1;07/01/2011 0:00;6,45;1;1500;2;0;0;509,55;11671;4;134;263,08;65,77;129
1;07/01/2011 0:00;58,05;3;1500;5;129;1;715,95;11672;6;269;394,62;65,77;129
1;07/01/2011 0:00;41,6;4;1504;2;208;1;1830,4;11673;9;141;765,2;95,65;208
1;07/01/2011 0:00;41,6;1;1504;10;0;0;1622,4;11674;8;225;765,2;95,65;208
1;07/01/2011 0:00;34,5;3;1505;2;0;0;2035,5;11675;9;16;951,93;105,77;230
1;07/01/2011 0:00;23;2;1505;2;0;0;2047;11676;9;99;951,93;105,77;230
1;07/01/2011 0:00;138;3;1505;10;0;0;1702;11677;8;231;846,16;105,77;230
1;07/01/2011 0:00;0;0;1508;2;0;0;2700;11678;9;39;1241,64;137,96;300
1;07/01/2011 0:00;45;3;1508;2;0;0;2655;11679;9;193;1241,64;137,96;300
1;07/01/2011 0:00;45;3;1508;2;0;0;2655;11680;9;196;1241,64;137,96;300
1;07/01/2011 0:00;0;0;1509;2;0;0;2790;11681;9;41;1283,04;142,56;310
1;07/01/2011 0:00;0;0;1509;2;0;0;2790;11682;9;108;1283,04;142,56;310
1;07/01/2011 0:00;41,6;4;1514;2;0;0;1830,4;11683;9;116;860,85;95,65;208
1;07/01/2011 0:00;0;0;1514;10;0;0;1664;11684;8;231;765,2;95,65;208
